cod_ine,provincia,municipio,lon,lat
05148000000,Ávila,Narros del Puerto,-4.99,40.541
05149000000,Ávila,Narros de Saldueña,-4.87,40.875
05151000000,Ávila,Navacepedilla de Corneja,-5.184,40.486
05152000000,Ávila,Nava de Arévalo,-4.776,40.979
05153000000,Ávila,Nava del Barco,-5.542,40.293
05154000000,Ávila,Navadijos,-5.084,40.426
05155000000,Ávila,Navaescurial,-5.277,40.472
05156000000,Ávila,Navahondilla,-4.494,40.325
05157000000,Ávila,Navalacruz,-4.932,40.44
05158000000,Ávila,Navalmoral,-4.763,40.46
05159000000,Ávila,Navalonguilla,-5.498,40.278
05160000000,Ávila,Navalosa,-4.931,40.402
05161000000,Ávila,Navalperal de Pinares,-4.409,40.594
05162000000,Ávila,Navalperal de Tormes,-5.3,40.353
05163000000,Ávila,Navaluenga,-4.708,40.413
05164000000,Ávila,Navaquesera,-4.909,40.425
05165000000,Ávila,Navarredonda de Gredos,-5.136,40.362
05166000000,Ávila,Navarredondilla,-4.821,40.454
05167000000,Ávila,Navarrevisca,-4.895,40.364
05168000000,Ávila,Las Navas del Marqués,-4.326,40.603
05169000000,Ávila,Navatalgordo,-4.87,40.415
05170000000,Ávila,Navatejares,-5.531,40.336
05171000000,Ávila,Neila de San Miguel,-5.651,40.425
05172000000,Ávila,Niharra,-4.839,40.589
05173000000,Ávila,Ojos-Albos,-4.516,40.706
05174000000,Ávila,Orbita,-4.647,40.998
05175000000,Ávila,El Oso,-4.771,40.843
05176000000,Ávila,Padiernos,-4.845,40.622
05177000000,Ávila,Pajares de Adaja,-4.64,40.924
05178000000,Ávila,Palacios de Goda,-4.785,41.118
05179000000,Ávila,Papatrigo,-4.831,40.87
05180000000,Ávila,El Parral,-4.99,40.798
05181000000,Ávila,Pascualcobo,-5.277,40.655
05182000000,Ávila,Pedro Bernardo,-4.914,40.243
05183000000,Ávila,Pedro-Rodríguez,-4.785,40.937
05184000000,Ávila,Peguerinos,-4.233,40.627
05185000000,Ávila,Peñalba de Ávila,-4.747,40.772
05186000000,Ávila,Piedrahíta,-5.328,40.464
05187000000,Ávila,Piedralaves,-4.698,40.318
05188000000,Ávila,Poveda,-5.08,40.566
05189000000,Ávila,Poyales del Hoyo,-5.165,40.172
05190000000,Ávila,Pozanco,-4.669,40.8
05191000000,Ávila,Pradosegar,-5.072,40.549
05192000000,Ávila,Puerto Castilla,-5.629,40.29
05193000000,Ávila,Rasueros,-5.075,41.023
05194000000,Ávila,Riocabado,-4.806,40.833
05195000000,Ávila,Riofrío,-4.778,40.547
05196000000,Ávila,Rivilla de Barajas,-4.988,40.901
05197000000,Ávila,Salobral,-4.811,40.611
05198000000,Ávila,Salvadiós,-5.096,40.877
05199000000,Ávila,San Bartolomé de Béjar,-5.663,40.408
05200000000,Ávila,San Bartolomé de Corneja,-5.385,40.493
05201000000,Ávila,San Bartolomé de Pinares,-4.54,40.543
05204000000,Ávila,Sanchidrián,-4.582,40.892
05205000000,Ávila,Sanchorreja,-4.915,40.665
05206000000,Ávila,San Esteban de los Patos,-4.625,40.746
05207000000,Ávila,San Esteban del Valle,-4.98,40.276
05208000000,Ávila,San Esteban de Zapardiel,-4.901,41.092
05209000000,Ávila,San García de Ingelmos,-5.116,40.77
05210000000,Ávila,San Juan de la Encinilla,-4.84,40.829
05211000000,Ávila,San Juan de la Nava,-4.684,40.478
05212000000,Ávila,San Juan del Molinillo,-4.819,40.459
05213000000,Ávila,San Juan del Olmo,-5.05,40.653
05214000000,Ávila,San Lorenzo de Tormes,-5.487,40.371
05215000000,Ávila,San Martín de la Vega del Alberche,-5.156,40.43
05216000000,Ávila,San Martín del Pimpollar,-5.056,40.368
05217000000,Ávila,San Miguel de Corneja,-5.287,40.488
05218000000,Ávila,San Miguel de Serrezuela,-5.288,40.67
05219000000,Ávila,San Pascual,-4.757,40.882
05220000000,Ávila,San Pedro del Arroyo,-4.868,40.805
05221000000,Ávila,Santa Cruz del Valle,-5.003,40.251
05222000000,Ávila,Santa Cruz de Pinares,-4.579,40.542
05224000000,Ávila,Santa María del Arroyo,-4.924,40.604
05225000000,Ávila,Santa María del Berrocal,-5.406,40.51
05226000000,Ávila,Santa María de los Caballeros,-5.452,40.388
05227000000,Ávila,Santa María del Tiétar,-4.555,40.304
05228000000,Ávila,Santiago del Collado,-5.357,40.434
05229000000,Ávila,Santo Domingo de las Posadas,-4.633,40.812
05230000000,Ávila,Santo Tomé de Zabarcos,-4.91,40.788
05231000000,Ávila,San Vicente de Arévalo,-4.801,40.968
05232000000,Ávila,La Serrada,-4.793,40.631
05233000000,Ávila,Serranillos,-4.911,40.337
05234000000,Ávila,Sigeres,-4.933,40.799
05235000000,Ávila,Sinlabajos,-4.832,41.077
05236000000,Ávila,Solana de Ávila,-5.615,40.315
05237000000,Ávila,Solana de Rioalmar,-5.01,40.738
05238000000,Ávila,Solosancho,-4.906,40.554
05239000000,Ávila,Sotalbo,-4.85,40.542
05240000000,Ávila,Sotillo de la Adrada,-4.581,40.293
05241000000,Ávila,El Tiemblo,-4.501,40.416
05242000000,Ávila,Tiñosillos,-4.728,40.935
05243000000,Ávila,Tolbaños,-4.581,40.751
05244000000,Ávila,Tormellas,-5.51,40.305
05245000000,Ávila,Tornadizos de Ávila,-4.614,40.626
05246000000,Ávila,Tórtoles,-5.259,40.562
05247000000,Ávila,La Torre,-4.965,40.589
05249000000,Ávila,Umbrías,-5.579,40.313
05251000000,Ávila,Vadillo de la Sierra,-5.127,40.606
05252000000,Ávila,Valdecasa,-5.012,40.659
05253000000,Ávila,Vega de Santa María,-4.643,40.836
05254000000,Ávila,Velayos,-4.623,40.841
05256000000,Ávila,Villaflor,-4.874,40.759
05257000000,Ávila,Villafranca de la Sierra,-5.23,40.497
05258000000,Ávila,Villanueva de Gómez,-4.716,40.884
05259000000,Ávila,Villanueva del Aceral,-4.853,41.042
05260000000,Ávila,Villanueva del Campillo,-5.18,40.578
05261000000,Ávila,Villar de Corneja,-5.433,40.475
05262000000,Ávila,Villarejo del Valle,-4.997,40.286
05263000000,Ávila,Villatoro,-5.111,40.555
05264000000,Ávila,Viñegra de Moraña,-4.92,40.852
05265000000,Ávila,Vita,-5.006,40.812
05266000000,Ávila,Zapardiel de la Cañada,-5.34,40.606
05267000000,Ávila,Zapardiel de la Ribera,-5.328,40.355
05901000000,Ávila,San Juan de Gredos,-5.251,40.361
05902000000,Ávila,Santa María del Cubillo,-4.473,40.742
05903000000,Ávila,Diego del Carpio,-5.326,40.665
05904000000,Ávila,Santiago del Tormes,-5.399,40.33
05905000000,Ávila,Villanueva de Ávila,-4.823,40.379
06001000000,Badajoz,Acedera,-5.572,39.075
06002000000,Badajoz,Aceuchal,-6.487,38.647
06003000000,Badajoz,Ahillones,-5.867,38.26
06004000000,Badajoz,Alange,-6.247,38.785
06005000000,Badajoz,La Albuera,-6.823,38.716
06006000000,Badajoz,Alburquerque,-7.001,39.22
06007000000,Badajoz,Alconchel,-7.071,38.516
06008000000,Badajoz,Alconera,-6.477,38.398
06009000000,Badajoz,Aljucén,-6.331,39.045
06010000000,Badajoz,Almendral,-6.821,38.615
06011000000,Badajoz,Almendralejo,-6.408,38.684
06012000000,Badajoz,Arroyo de San Serván,-6.455,38.853
06013000000,Badajoz,Atalaya,-6.474,38.333
06014000000,Badajoz,Azuaga,-5.675,38.258
06015000000,Badajoz,Badajoz,-6.971,38.879
06016000000,Badajoz,Barcarrota,-6.849,38.514
06017000000,Badajoz,Baterno,-4.911,38.957
06018000000,Badajoz,Benquerencia de la Serena,-5.494,38.7
06019000000,Badajoz,Berlanga,-5.829,38.283
06020000000,Badajoz,Bienvenida,-6.21,38.299
06021000000,Badajoz,Bodonal de la Sierra,-6.559,38.147
06022000000,Badajoz,Burguillos del Cerro,-6.592,38.381
06023000000,Badajoz,Cabeza del Buey,-5.219,38.721
06024000000,Badajoz,Cabeza la Vaca,-6.421,38.086
06025000000,Badajoz,Calamonte,-6.386,38.889
06026000000,Badajoz,Calera de León,-6.338,38.106
06027000000,Badajoz,Calzadilla de los Barros,-6.317,38.3
06028000000,Badajoz,Campanario,-5.618,38.863
06029000000,Badajoz,Campillo de Llerena,-5.831,38.502
06030000000,Badajoz,Capilla,-5.085,38.819
06031000000,Badajoz,Carmonita,-6.338,39.154
06032000000,Badajoz,El Carrascalejo,-6.337,39.023
06033000000,Badajoz,Casas de Don Pedro,-5.33,39.104
06034000000,Badajoz,Casas de Reina,-5.97,38.203
06035000000,Badajoz,Castilblanco,-5.09,39.285
06036000000,Badajoz,Castuera,-5.545,38.721
06037000000,Badajoz,La Codosera,-7.173,39.208
06038000000,Badajoz,Cordobilla de Lácara,-6.436,39.148
06039000000,Badajoz,La Coronada,-5.671,38.921
06040000000,Badajoz,Corte de Peleas,-6.671,38.725
06041000000,Badajoz,Cristina,-6.1,38.837
06042000000,Badajoz,Cheles,-7.28,38.512
06043000000,Badajoz,Don Álvaro,-6.275,38.849
06044000000,Badajoz,Don Benito,-5.861,38.954
06045000000,Badajoz,Entrín Bajo,-6.714,38.719
06046000000,Badajoz,Esparragalejo,-6.436,38.943
06047000000,Badajoz,Esparragosa de la Serena,-5.606,38.65
06048000000,Badajoz,Esparragosa de Lares,-5.271,38.975
06049000000,Badajoz,Feria,-6.564,38.512
06050000000,Badajoz,Fregenal de la Sierra,-6.654,38.17
06051000000,Badajoz,Fuenlabrada de los Montes,-4.934,39.132
06052000000,Badajoz,Fuente de Cantos,-6.309,38.247
06053000000,Badajoz,Fuente del Arco,-5.897,38.152
06054000000,Badajoz,Fuente del Maestre,-6.449,38.529
06055000000,Badajoz,Fuentes de León,-6.539,38.068
06056000000,Badajoz,Garbayuela,-4.998,39.05
06057000000,Badajoz,Garlitos,-5.048,38.882
06058000000,Badajoz,La Garrovilla,-6.475,38.921
06059000000,Badajoz,Granja de Torrehermosa,-5.598,38.309
06060000000,Badajoz,Guareña,-6.1,38.859
06061000000,Badajoz,La Haba,-5.801,38.92
06062000000,Badajoz,Helechosa de los Montes,-4.909,39.312
06063000000,Badajoz,Herrera del Duque,-5.05,39.165
06064000000,Badajoz,Higuera de la Serena,-5.742,38.645
06065000000,Badajoz,Higuera de Llerena,-5.998,38.375
06066000000,Badajoz,Higuera de Vargas,-6.974,38.444
06067000000,Badajoz,Higuera la Real,-6.689,38.142
06068000000,Badajoz,Hinojosa del Valle,-6.185,38.483
06069000000,Badajoz,Hornachos,-6.067,38.555
06070000000,Badajoz,Jerez de los Caballeros,-6.771,38.322
06071000000,Badajoz,La Lapa,-6.519,38.454
06072000000,Badajoz,Lobón,-6.623,38.851
06073000000,Badajoz,Llera,-6.056,38.447
06074000000,Badajoz,Llerena,-6.015,38.238
06075000000,Badajoz,Magacela,-5.733,38.895
06076000000,Badajoz,Maguilla,-5.838,38.368
06077000000,Badajoz,Malcocinado,-5.691,38.122
06078000000,Badajoz,Malpartida de la Serena,-5.64,38.675
06079000000,Badajoz,Manchita,-6.021,38.814
06080000000,Badajoz,Medellín,-5.958,38.963
06081000000,Badajoz,Medina de las Torres,-6.413,38.341
06082000000,Badajoz,Mengabril,-5.933,38.936
06083000000,Badajoz,Mérida,-6.344,38.917
06084000000,Badajoz,Mirandilla,-6.288,39.002
06085000000,Badajoz,Monesterio,-6.273,38.088
06086000000,Badajoz,Montemolín,-6.213,38.154
06087000000,Badajoz,Monterrubio de la Serena,-5.445,38.589
06088000000,Badajoz,Montijo,-6.618,38.91
06089000000,Badajoz,La Morera,-6.654,38.546
06090000000,Badajoz,La Nava de Santiago,-6.504,39.063
06091000000,Badajoz,Navalvillar de Pela,-5.47,39.091
06092000000,Badajoz,Nogales,-6.749,38.587
06093000000,Badajoz,Oliva de la Frontera,-6.918,38.278
06094000000,Badajoz,Oliva de Mérida,-6.124,38.79
06095000000,Badajoz,Olivenza,-7.1,38.686
06096000000,Badajoz,Orellana de la Sierra,-5.497,39.031
06097000000,Badajoz,Orellana la Vieja,-5.533,39.005
06098000000,Badajoz,Palomas,-6.135,38.693
06099000000,Badajoz,La Parra,-6.623,38.521
06100000000,Badajoz,Peñalsordo,-5.114,38.82
06101000000,Badajoz,Peraleda del Zaucejo,-5.566,38.473
06102000000,Badajoz,Puebla de Alcocer,-5.257,38.985
06103000000,Badajoz,Puebla de la Calzada,-6.625,38.894
06104000000,Badajoz,Puebla de la Reina,-6.103,38.663
06105000000,Badajoz,Puebla del Maestre,-6.079,38.085
06106000000,Badajoz,Puebla del Prior,-6.199,38.571
06107000000,Badajoz,Puebla de Obando,-6.628,39.178
06108000000,Badajoz,Puebla de Sancho Pérez,-6.4,38.395
06109000000,Badajoz,Quintana de la Serena,-5.672,38.741
06110000000,Badajoz,Reina,-5.949,38.186
06111000000,Badajoz,Rena,-5.808,39.053
06112000000,Badajoz,Retamal de Llerena,-5.838,38.578
06113000000,Badajoz,Ribera del Fresno,-6.239,38.552
06114000000,Badajoz,Risco,-5.121,38.911
06115000000,Badajoz,La Roca de la Sierra,-6.69,39.11
06116000000,Badajoz,Salvaleón,-6.786,38.51
06117000000,Badajoz,Salvatierra de los Barros,-6.684,38.491
06118000000,Badajoz,Sancti-Spíritus (Badajoz),-5.146,38.925
06119000000,Badajoz,San Pedro de Mérida,-6.187,38.95
06120000000,Badajoz,Santa Amalia,-6.012,39.012
06121000000,Badajoz,Santa Marta,-6.627,38.615
06122000000,Badajoz,Los Santos de Maimona,-6.384,38.449
06123000000,Badajoz,San Vicente de Alcántara,-7.137,39.361
06124000000,Badajoz,Segura de León,-6.531,38.12
06125000000,Badajoz,Siruela,-5.05,38.976
06126000000,Badajoz,Solana de los Barros,-6.537,38.726
06127000000,Badajoz,Talarrubias,-5.234,39.038
06128000000,Badajoz,Talavera la Real,-6.77,38.878
06129000000,Badajoz,Táliga,-7.015,38.528
06130000000,Badajoz,Tamurejo,-4.949,38.991
06131000000,Badajoz,Torre de Miguel Sesmero,-6.796,38.619
06132000000,Badajoz,Torremayor,-6.536,38.901
06133000000,Badajoz,Torremejía,-6.378,38.79
06134000000,Badajoz,Trasierra,-5.994,38.191
06135000000,Badajoz,Trujillanos,-6.26,38.951
06136000000,Badajoz,Usagre,-6.166,38.357
06137000000,Badajoz,Valdecaballeros,-5.19,39.244
06138000000,Badajoz,Valdetorres,-6.069,38.916
06139000000,Badajoz,Valencia de las Torres,-6.003,38.402
06140000000,Badajoz,Valencia del Mombuey,-7.119,38.243
06141000000,Badajoz,Valencia del Ventoso,-6.474,38.266
06142000000,Badajoz,Valverde de Burguillos,-6.538,38.328
06143000000,Badajoz,Valverde de Leganés,-6.982,38.672
06144000000,Badajoz,Valverde de Llerena,-5.821,38.214
06145000000,Badajoz,Valverde de Mérida,-6.22,38.911
06146000000,Badajoz,Valle de la Serena,-5.799,38.702
06147000000,Badajoz,Valle de Matamoros,-6.804,38.379
06148000000,Badajoz,Valle de Santa Ana,-6.79,38.368
06149000000,Badajoz,Villafranca de los Barros,-6.34,38.561
06150000000,Badajoz,Villagarcía de la Torre,-6.08,38.293
06151000000,Badajoz,Villagonzalo,-6.198,38.863
06152000000,Badajoz,Villalba de los Barros,-6.509,38.613
06153000000,Badajoz,Villanueva de la Serena,-5.8,38.974
06154000000,Badajoz,Villanueva del Fresno,-7.167,38.375
06155000000,Badajoz,Villar del Rey,-6.848,39.133
06156000000,Badajoz,Villar de Rena,-5.812,39.077
06157000000,Badajoz,Villarta de los Montes,-4.792,39.214
06158000000,Badajoz,Zafra,-6.419,38.426
06159000000,Badajoz,Zahínos,-6.954,38.331
06160000000,Badajoz,Zalamea de la Serena,-5.661,38.65
06161000000,Badajoz,Zarza-Capilla,-5.155,38.807
06162000000,Badajoz,La Zarza (Badajoz),-6.217,38.818
06901000000,Badajoz,Valdelacalzada,-6.7,38.89
06902000000,Badajoz,Pueblonuevo del Guadiana,-6.756,38.923
06903000000,Badajoz,Guadiana,-6.691,38.929
07001000000,Illes Balears,Alaró,2.789,39.705
07002000000,Illes Balears,Alaior,4.14,39.935
07003000000,Illes Balears,Alcúdia,3.121,39.851
07004000000,Illes Balears,Algaida,2.896,39.56
07005000000,Illes Balears,Andratx,2.422,39.577
07006000000,Illes Balears,Artà,3.354,39.696
07007000000,Illes Balears,Banyalbufar,2.514,39.687
07008000000,Illes Balears,Binissalem,2.842,39.689
07009000000,Illes Balears,Búger,2.986,39.759
07010000000,Illes Balears,Bunyola,2.699,39.696
07011000000,Illes Balears,Calvià,2.502,39.566
07012000000,Illes Balears,Campanet,2.966,39.775
07013000000,Illes Balears,Campos,3.018,39.431
07014000000,Illes Balears,Capdepera,3.433,39.703
07015000000,Illes Balears,Ciutadella de Menorca,3.838,40.002
07016000000,Illes Balears,Consell,2.814,39.669
07017000000,Illes Balears,Costitx,2.95,39.657
07018000000,Illes Balears,Deià,2.647,39.749
07019000000,Illes Balears,Escorca,2.885,39.823
07020000000,Illes Balears,Esporles,2.579,39.667
07021000000,Illes Balears,Estellencs,2.482,39.654
07022000000,Illes Balears,Felanitx,3.149,39.469
07023000000,Illes Balears,Ferreries,4.008,39.983
07024000000,Illes Balears,Formentera,1.428,38.705
07025000000,Illes Balears,Fornalutx,2.741,39.782
07026000000,Illes Balears,Eivissa,1.424,38.912
07027000000,Illes Balears,Inca,2.912,39.721
07028000000,Illes Balears,Lloret de Vistalegre,2.975,39.618
07029000000,Illes Balears,Lloseta,2.867,39.719
07030000000,Illes Balears,Llubí,3.005,39.701
07031000000,Illes Balears,Llucmajor,2.89,39.491
07032000000,Illes Balears,Maó,4.264,39.89
07033000000,Illes Balears,Manacor,3.21,39.569
07034000000,Illes Balears,Mancor de la Vall,2.871,39.75
07035000000,Illes Balears,Maria de la Salut,3.073,39.664
07036000000,Illes Balears,Marratxí,2.75,39.622
07037000000,Illes Balears,Es Mercadal,4.093,39.988
07038000000,Illes Balears,Montuïri,2.981,39.568
07039000000,Illes Balears,Muro,3.057,39.737
07040000000,Illes Balears,Palma,2.652,39.571
07041000000,Illes Balears,Petra,3.112,39.611
07042000000,Illes Balears,Pollença,3.016,39.877
07043000000,Illes Balears,Porreres,3.024,39.515
07044000000,Illes Balears,Sa Pobla,3.023,39.77
07045000000,Illes Balears,Puigpunyent,2.527,39.621
07046000000,Illes Balears,Sant Antoni de Portmany,1.304,38.981
07047000000,Illes Balears,Sencelles,2.898,39.648
07048000000,Illes Balears,Sant Josep de sa Talaia,1.293,38.922
07049000000,Illes Balears,Sant Joan,3.039,39.597
07050000000,Illes Balears,Sant Joan de Labritja,1.514,39.078
07051000000,Illes Balears,Sant Llorenç des Cardassar,3.286,39.611
07052000000,Illes Balears,Sant Lluís,4.258,39.849
07053000000,Illes Balears,Santa Eugènia,2.84,39.624
07054000000,Illes Balears,Santa Eulària des Riu,1.529,38.984
07055000000,Illes Balears,Santa Margalida,3.101,39.703
07056000000,Illes Balears,Santa María del Camí,2.78,39.647
07057000000,Illes Balears,Santanyí,3.129,39.355
07058000000,Illes Balears,Selva,2.902,39.755
07059000000,Illes Balears,Ses Salines,3.056,39.339
07060000000,Illes Balears,Sineu,3.011,39.643
07061000000,Illes Balears,Sóller,2.714,39.764
07062000000,Illes Balears,Son Servera,3.36,39.62
07063000000,Illes Balears,Valldemossa,2.622,39.709
07064000000,Illes Balears,Es Castell,4.29,39.878
07065000000,Illes Balears,Vilafranca de Bonany,3.087,39.568
07901000000,Illes Balears,Ariany,3.112,39.65
07902000000,Illes Balears,Es Migjorn Gran,4.052,39.946
08001000000,Barcelona,Abrera,1.902,41.518
08002000000,Barcelona,Aguilar de Segarra,1.631,41.739
08003000000,Barcelona,Alella,2.295,41.494
08004000000,Barcelona,Alpens,2.101,42.119
08005000000,Barcelona,L'Ametlla del Vallès,2.263,41.67
08006000000,Barcelona,Arenys de Mar,2.55,41.581
08007000000,Barcelona,Arenys de Munt,2.54,41.609
08008000000,Barcelona,Argençola,1.443,41.598
08009000000,Barcelona,Argentona,2.401,41.554
08010000000,Barcelona,Artés,1.951,41.8
08011000000,Barcelona,Avià,1.823,42.077
08012000000,Barcelona,Avinyó,1.971,41.863
08013000000,Barcelona,Avinyonet del Penedès,1.777,41.362
08014000000,Barcelona,Aiguafreda,2.251,41.768
08015000000,Barcelona,Badalona,2.246,41.453
08016000000,Barcelona,Bagà,1.862,42.253
08017000000,Barcelona,Balenyà,2.234,41.814
08018000000,Barcelona,Balsareny,1.878,41.863
08019000000,Barcelona,Barcelona,2.176,41.384
08020000000,Barcelona,Begues,1.924,41.331
08021000000,Barcelona,Bellprat,1.434,41.517
08022000000,Barcelona,Berga,1.844,42.103
08023000000,Barcelona,Bigues i Riells del Fai,2.222,41.678
08024000000,Barcelona,Borredà,1.994,42.135
08025000000,Barcelona,El Bruc,1.783,41.579
08026000000,Barcelona,El Brull,2.306,41.817
08027000000,Barcelona,Les Cabanyes,1.689,41.371
08028000000,Barcelona,Cabrera d'Anoia,1.703,41.478
08029000000,Barcelona,Cabrera de Mar,2.393,41.528
08030000000,Barcelona,Cabrils,2.368,41.526
08031000000,Barcelona,Calaf,1.511,41.734
08032000000,Barcelona,Caldes d'Estrac,2.527,41.57
08033000000,Barcelona,Caldes de Montbui,2.165,41.631
08034000000,Barcelona,Calders,1.992,41.789
08035000000,Barcelona,Calella,2.658,41.614
08036000000,Barcelona,Calonge de Segarra,1.477,41.763
08037000000,Barcelona,Calldetenes,2.284,41.926
08038000000,Barcelona,Callús,1.784,41.783
08039000000,Barcelona,Campins,2.463,41.725
08040000000,Barcelona,Canet de Mar,2.583,41.59
08041000000,Barcelona,Canovelles,2.278,41.625
08042000000,Barcelona,Cànoves i Samalús,2.353,41.694
08043000000,Barcelona,Canyelles,1.722,41.287
08044000000,Barcelona,Capellades,1.686,41.531
08045000000,Barcelona,Capolat,1.753,42.078
08046000000,Barcelona,Cardedeu,2.356,41.639
08047000000,Barcelona,Cardona,1.681,41.914
08048000000,Barcelona,Carme,1.621,41.531
08049000000,Barcelona,Casserres,1.843,42.014
08050000000,Barcelona,Castellar del Riu,1.763,42.121
08051000000,Barcelona,Castellar del Vallès,2.086,41.618
08052000000,Barcelona,Castellar de n'Hug,2.017,42.283
08053000000,Barcelona,Castellbell i el Vilar,1.862,41.629
08054000000,Barcelona,Castellbisbal,1.98,41.475
08055000000,Barcelona,Castellcir,2.148,41.759
08056000000,Barcelona,Castelldefels,1.977,41.279
08057000000,Barcelona,Castell de l'Areny,1.945,42.173
08058000000,Barcelona,Castellet i la Gornal,1.591,41.254
08059000000,Barcelona,Castellfollit del Boix,1.685,41.665
08060000000,Barcelona,Castellfollit de Riubregós,1.438,41.776
08061000000,Barcelona,Castellgalí,1.84,41.676
08062000000,Barcelona,Castellnou de Bages,1.837,41.834
08063000000,Barcelona,Castellolí,1.701,41.599
08064000000,Barcelona,Castellterçol,2.121,41.751
08065000000,Barcelona,Castellví de la Marca,1.619,41.326
08066000000,Barcelona,Castellví de Rosanes,1.899,41.449
08067000000,Barcelona,Centelles,2.219,41.798
